検索キー,建物用途コード,室分類コード,負荷種別コード,室使用パターンコード,負荷種別,室使用パターン名称,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,SchedTime1,SchedPercent1,SchedTime2,SchedPercent2,SchedTime3,SchedPercent3,SchedTime4,SchedPercent4,SchedTime5,SchedPercent5,SchedTime6,SchedPercent6,SchedTime7,SchedPercent7,SchedTime8,SchedPercent8,SchedTime9,SchedPercent9,SchedTime10,SchedPercent10,SchedTime11,SchedPercent11,SchedTime12,(旧)検索キー,(旧)室分類コード
D-10,Hospital,10,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-6-1-3,6
D-10,Hospital,10,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-6-2-1,6
D-10,Hospital,10,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-6-2-2,6
D-10,Hospital,10,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-6-2-3,6
D-10,Hospital,10,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-6-3-1,6
D-10,Hospital,10,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-6-3-2,6
D-10,Hospital,10,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-6-3-3,6
D-10,Hospital,10,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-6-4-1,6
D-10,Hospital,10,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-6-4-2,6
D-10,Hospital,10,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-6-4-3,6
D-11,Hospital,11,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-6-1-1,6
D-11,Hospital,11,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-6-1-2,6
D-11,Hospital,11,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-6-1-3,6
D-11,Hospital,11,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-6-2-1,6
D-11,Hospital,11,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-6-2-2,6
D-11,Hospital,11,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-6-2-3,6
D-11,Hospital,11,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-6-3-1,6
D-11,Hospital,11,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-6-3-2,6
D-11,Hospital,11,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-6-3-3,6
D-11,Hospital,11,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-6-4-1,6
D-11,Hospital,11,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-6-4-2,6
D-11,Hospital,11,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-6-4-3,6
D-12,Hospital,12,1,1,室同時使用率,室使用パターン1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-1,11
D-12,Hospital,12,1,2,室同時使用率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-2,11
D-12,Hospital,12,1,3,室同時使用率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-3,11
D-12,Hospital,12,2,1,照明発熱密度比率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-1,11
D-12,Hospital,12,2,2,照明発熱密度比率,室使用パターン2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-2,11
D-12,Hospital,12,2,3,照明発熱密度比率,室使用パターン3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-3,11
D-12,Hospital,12,3,1,人体発熱密度比率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-1,11
D-12,Hospital,12,3,2,人体発熱密度比率,室使用パターン2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-2,11
D-12,Hospital,12,3,3,人体発熱密度比率,室使用パターン3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-3,11
D-12,Hospital,12,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-1,11
D-12,Hospital,12,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-2,11
D-12,Hospital,12,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-3,11
D-13,Hospital,13,1,1,室同時使用率,室使用パターン1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-1,11
D-13,Hospital,13,1,2,室同時使用率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-2,11
D-13,Hospital,13,1,3,室同時使用率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-3,11
D-13,Hospital,13,2,1,照明発熱密度比率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-1,11
D-13,Hospital,13,2,2,照明発熱密度比率,室使用パターン2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-2,11
D-13,Hospital,13,2,3,照明発熱密度比率,室使用パターン3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-3,11
D-13,Hospital,13,3,1,人体発熱密度比率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-1,11
D-13,Hospital,13,3,2,人体発熱密度比率,室使用パターン2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-2,11
D-13,Hospital,13,3,3,人体発熱密度比率,室使用パターン3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-3,11
D-13,Hospital,13,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-1,11
D-13,Hospital,13,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-2,11
D-13,Hospital,13,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-3,11
D-14,Hospital,14,1,1,室同時使用率,室使用パターン1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-1,11
D-14,Hospital,14,1,2,室同時使用率,室使用パターン2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-2,11
D-14,Hospital,14,1,3,室同時使用率,室使用パターン3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3-11-1-3,11
D-14,Hospital,14,2,1,照明発熱密度比率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-1,11
D-14,Hospital,14,2,2,照明発熱密度比率,室使用パターン2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-2,11
D-14,Hospital,14,2,3,照明発熱密度比率,室使用パターン3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-2-3,11
D-14,Hospital,14,3,1,人体発熱密度比率,室使用パターン1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-1,11
D-14,Hospital,14,3,2,人体発熱密度比率,室使用パターン2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-2,11
D-14,Hospital,14,3,3,人体発熱密度比率,室使用パターン3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,50,7,100,21,50,24,,,,,,,,,,,,,,,,,3-11-3-3,11
D-14,Hospital,14,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-1,11
D-14,Hospital,14,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-2,11
D-14,Hospital,14,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-11-4-3,11
D-15,Hospital,15,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-1,12
D-15,Hospital,15,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-2,12
D-15,Hospital,15,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-3,12
D-15,Hospital,15,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,8,100,18,0,24,,,,,,,,,,,,,,,,,3-12-2-1,12
D-15,Hospital,15,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,8,100,12,50,18,0,24,,,,,,,,,,,,,,,3-12-2-2,12
D-15,Hospital,15,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-2-3,12
D-15,Hospital,15,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-12-3-1,12
D-15,Hospital,15,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-12-3-2,12
D-15,Hospital,15,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-3-3,12
D-15,Hospital,15,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-1,12
D-15,Hospital,15,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-2,12
D-15,Hospital,15,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-3,12
D-16,Hospital,16,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-1,12
D-16,Hospital,16,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-2,12
D-16,Hospital,16,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-3,12
D-16,Hospital,16,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,8,100,18,0,24,,,,,,,,,,,,,,,,,3-12-2-1,12
D-16,Hospital,16,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,8,100,12,50,18,0,24,,,,,,,,,,,,,,,3-12-2-2,12
D-16,Hospital,16,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-2-3,12
D-16,Hospital,16,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-12-3-1,12
D-16,Hospital,16,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-12-3-2,12
D-16,Hospital,16,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-3-3,12
D-16,Hospital,16,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-1,12
D-16,Hospital,16,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-2,12
D-16,Hospital,16,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-3,12
D-17,Hospital,17,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-1,12
D-17,Hospital,17,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-2,12
D-17,Hospital,17,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3-12-1-3,12
D-17,Hospital,17,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,8,100,18,0,24,,,,,,,,,,,,,,,,,3-12-2-1,12
D-17,Hospital,17,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,8,100,12,50,18,0,24,,,,,,,,,,,,,,,3-12-2-2,12
D-17,Hospital,17,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-2-3,12
D-17,Hospital,17,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,9,100,18,0,24,,,,,,,,,,,,,,,,,3-12-3-1,12
D-17,Hospital,17,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,9,100,12,50,18,0,24,,,,,,,,,,,,,,,3-12-3-2,12
D-17,Hospital,17,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-3-3,12
D-17,Hospital,17,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-1,12
D-17,Hospital,17,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-2,12
D-17,Hospital,17,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,3-12-4-3,12
S-1,Store,1,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4-1-1-1,1
S-1,Store,1,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4-1-1-2,1
S-1,Store,1,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4-1-1-3,1
S-1,Store,1,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,9,50,10,100,22,0,24,,,,,,,,,,,,,,,4-1-2-1,1
S-1,Store,1,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,9,50,10,100,22,0,24,,,,,,,,,,,,,,,4-1-2-2,1
S-1,Store,1,2,3,照明発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,9,50,10,100,22,0,24,,,,,,,,,,,,,,,4-1-2-3,1
S-1,Store,1,3,1,人体発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0,0,0,1,0,10,20,12,30,18,10,21,0,24,,,,,,,,,,,,,4-1-3-1,1
S-1,Store,1,3,2,人体発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0.5,1,1,1,1,0.5,0.3,0.1,0,0,0,1,0,10,10,11,50,14,100,18,50,19,30,20,10,21,0,24,,,,,,,4-1-3-2,1
S-1,Store,1,3,3,人体発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0.5,1,1,1,1,0.5,0.3,0.1,0,0,0,1,0,10,10,11,50,14,100,18,50,19,30,20,10,21,0,24,,,,,,,4-1-3-3,1
S-1,Store,1,4,1,機器発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,4-1-4-1,1
S-1,Store,1,4,2,機器発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,4-1-4-2,1
S-1,Store,1,4,3,機器発熱密度比率,室使用パターン3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,,,,,,,,,,,,,,,,,,,,,4-1-4-3,1
S-2,Store,2,1,1,室同時使用率,室使用パターン1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4-1-1-1,1
S-2,Store,2,1,2,室同時使用率,室使用パターン2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4-1-1-2,1
S-2,Store,2,1,3,室同時使用率,室使用パターン3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,4-1-1-3,1
S-2,Store,2,2,1,照明発熱密度比率,室使用パターン1,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,9,50,10,100,22,0,24,,,,,,,,,,,,,,,4-1-2-1,1
S-2,Store,2,2,2,照明発熱密度比率,室使用パターン2,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,9,50,10,100,22,0,24,,,,,,,,,,,,,,,4-1-2-2,1
